"product_type_id","is_departure","prior_ttl_bucket","prior_delay_bucket","latest_sample_delay_bucket","sample_count"
1,False,"[45,60)","[1,2)","[76,91)",3
1,False,"[45,60)","[1,2)","[91,)",10
1,False,"[45,60)","[1,2)",NULL,35
1,False,"[60,75)","[1,2)","[-1,0)",2907
1,False,"[60,75)","[1,2)","[0,1)",5079
1,False,"[60,75)","[1,2)","[1,2)",2423
1,False,"[60,75)","[1,2)","[2,3)",1529
1,False,"[60,75)","[1,2)","[3,4)",932
1,False,"[60,75)","[1,2)","[4,5)",765
1,False,"[60,75)","[1,2)","[5,6)",553
1,False,"[60,75)","[1,2)","[6,7)",227
1,False,"[60,75)","[1,2)","[7,8)",150
1,False,"[60,75)","[1,2)","[8,9)",112
1,False,"[60,75)","[1,2)","[9,10)",153
1,False,"[60,75)","[1,2)","[10,11)",38
1,False,"[60,75)","[1,2)","[11,16)",149
1,False,"[60,75)","[1,2)","[16,21)",99
1,False,"[60,75)","[1,2)","[21,26)",45
1,False,"[60,75)","[1,2)","[26,31)",17
1,False,"[60,75)","[1,2)","[31,46)",20
1,False,"[60,75)","[1,2)","[61,76)",1
1,False,"[60,75)","[1,2)","[76,91)",1
1,False,"[60,75)","[1,2)",NULL,33
1,False,"[75,90)","[1,2)","[-1,0)",1950
1,False,"[75,90)","[1,2)","[0,1)",3343
1,False,"[75,90)","[1,2)","[1,2)",1684
1,False,"[75,90)","[1,2)","[2,3)",987
1,False,"[75,90)","[1,2)","[3,4)",569
1,False,"[75,90)","[1,2)","[4,5)",454
1,False,"[75,90)","[1,2)","[5,6)",420
1,False,"[75,90)","[1,2)","[6,7)",141
1,False,"[75,90)","[1,2)","[7,8)",79
1,False,"[75,90)","[1,2)","[8,9)",81
1,False,"[75,90)","[1,2)","[9,10)",101
1,False,"[75,90)","[1,2)","[10,11)",30
1,False,"[75,90)","[1,2)","[11,16)",119
1,False,"[75,90)","[1,2)","[16,21)",66
1,False,"[75,90)","[1,2)","[21,26)",28
1,False,"[75,90)","[1,2)","[26,31)",1
1,False,"[75,90)","[1,2)","[31,46)",18
1,False,"[75,90)","[1,2)","[46,61)",1
1,False,"[75,90)","[1,2)","[76,91)",1
1,False,"[75,90)","[1,2)","[91,)",1
1,False,"[75,90)","[1,2)",NULL,31
1,False,"[90,120)","[1,2)","[-1,0)",1090
1,False,"[90,120)","[1,2)","[0,1)",2224
1,False,"[90,120)","[1,2)","[1,2)",956
1,False,"[90,120)","[1,2)","[2,3)",641
1,False,"[90,120)","[1,2)","[3,4)",468
1,False,"[90,120)","[1,2)","[4,5)",290
1,False,"[90,120)","[1,2)","[5,6)",362
1,False,"[90,120)","[1,2)","[6,7)",136
1,False,"[90,120)","[1,2)","[7,8)",63
1,False,"[90,120)","[1,2)","[8,9)",39
1,False,"[90,120)","[1,2)","[9,10)",130
1,False,"[90,120)","[1,2)","[10,11)",38
1,False,"[90,120)","[1,2)","[11,16)",141
1,False,"[90,120)","[1,2)","[16,21)",31
1,False,"[90,120)","[1,2)","[21,26)",11
1,False,"[90,120)","[1,2)","[31,46)",36
1,False,"[90,120)","[1,2)",NULL,35
1,False,"[120,150)","[1,2)","[-1,0)",248
1,False,"[120,150)","[1,2)","[0,1)",530
1,False,"[120,150)","[1,2)","[1,2)",182
1,False,"[120,150)","[1,2)","[2,3)",144
1,False,"[120,150)","[1,2)","[3,4)",98
1,False,"[120,150)","[1,2)","[4,5)",14
1,False,"[120,150)","[1,2)","[5,6)",27
1,False,"[120,150)","[1,2)","[6,7)",19
1,False,"[120,150)","[1,2)","[7,8)",3
1,False,"[120,150)","[1,2)","[8,9)",6
1,False,"[120,150)","[1,2)","[9,10)",4
1,False,"[120,150)","[1,2)","[10,11)",1
1,False,"[120,150)","[1,2)","[11,16)",22
1,False,"[120,150)","[1,2)","[16,21)",2
1,False,"[120,150)","[1,2)","[31,46)",26
1,False,"[120,150)","[1,2)",NULL,25
1,False,"[150,180)","[1,2)","[-1,0)",89
1,False,"[150,180)","[1,2)","[0,1)",184
1,False,"[150,180)","[1,2)","[1,2)",49
1,False,"[150,180)","[1,2)","[2,3)",27
1,False,"[150,180)","[1,2)","[3,4)",36
1,False,"[150,180)","[1,2)","[4,5)",1
1,False,"[150,180)","[1,2)","[5,6)",1
1,False,"[150,180)","[1,2)","[31,46)",3
1,False,"[180,240)","[1,2)","[-1,0)",101
1,False,"[180,240)","[1,2)","[0,1)",132
1,False,"[180,240)","[1,2)","[1,2)",28
1,False,"[180,240)","[1,2)","[2,3)",6
1,False,"[180,240)","[1,2)","[3,4)",6
1,False,"[180,240)","[1,2)","[4,5)",3
1,False,"[180,240)","[1,2)","[6,7)",1
1,False,"[180,240)","[1,2)",NULL,3
1,False,"[240,300)","[1,2)","[-1,0)",12
1,False,"[240,300)","[1,2)","[0,1)",25
1,False,"[240,300)","[1,2)","[1,2)",11
1,False,"[240,300)","[1,2)","[3,4)",2
1,False,"[240,300)","[1,2)","[4,5)",4
1,False,"[240,300)","[1,2)","[7,8)",1
1,False,"[240,300)","[1,2)",NULL,4
1,False,"[300,360)","[1,2)","[-1,0)",11
1,False,"[300,360)","[1,2)","[0,1)",35
1,False,"[300,360)","[1,2)","[1,2)",8
1,False,"[300,360)","[1,2)","[3,4)",3
1,False,"[300,360)","[1,2)","[4,5)",1
1,False,"[300,360)","[1,2)","[6,7)",3
1,False,"[360,)","[1,2)","[-1,0)",23
1,False,"[360,)","[1,2)","[0,1)",48
1,False,"[360,)","[1,2)","[1,2)",14
1,False,"[360,)","[1,2)","[2,3)",9
1,False,"[360,)","[1,2)","[3,4)",6
1,False,"[360,)","[1,2)","[4,5)",5
1,False,"[360,)","[1,2)","[5,6)",2
1,False,"[360,)","[1,2)","[8,9)",2
1,False,"[360,)","[1,2)","[9,10)",1
1,False,"[360,)","[1,2)","[11,16)",1
1,False,"[360,)","[1,2)","[16,21)",2
1,False,"[-15,-10)","[2,3)","[0,1)",69
1,False,"[-10,-5)","[2,3)","[-2,-1)",3
1,False,"[-10,-5)","[2,3)","[-1,0)",1
1,False,"[-10,-5)","[2,3)","[0,1)",188
1,False,"[-10,-5)","[2,3)","[1,2)",1
1,False,"[-5,0)","[2,3)","[-2,-1)",11
1,False,"[-5,0)","[2,3)","[-1,0)",12
1,False,"[-5,0)","[2,3)","[0,1)",221
1,False,"[-5,0)","[2,3)","[1,2)",5
1,False,"[-5,0)","[2,3)","[2,3)",2
1,False,"[-5,0)","[2,3)","[3,4)",1
1,False,"[-5,0)","[2,3)","[5,6)",1
1,False,"[-5,0)","[2,3)","[7,8)",1
1,False,"[0,5)","[2,3)","[-2,-1)",225
1,False,"[0,5)","[2,3)","[-1,0)",937
1,False,"[0,5)","[2,3)","[0,1)",21914
1,False,"[0,5)","[2,3)","[1,2)",2910
1,False,"[0,5)","[2,3)","[2,3)",1101
1,False,"[0,5)","[2,3)","[3,4)",856
1,False,"[0,5)","[2,3)","[4,5)",303
1,False,"[0,5)","[2,3)","[5,6)",129
1,False,"[0,5)","[2,3)","[6,7)",80
1,False,"[0,5)","[2,3)","[7,8)",37
1,False,"[0,5)","[2,3)","[8,9)",36
1,False,"[0,5)","[2,3)","[9,10)",37
1,False,"[0,5)","[2,3)","[10,11)",20
1,False,"[0,5)","[2,3)","[11,16)",25
1,False,"[0,5)","[2,3)","[16,21)",21
1,False,"[0,5)","[2,3)","[21,26)",14
1,False,"[0,5)","[2,3)","[26,31)",11
1,False,"[0,5)","[2,3)","[31,46)",10
1,False,"[0,5)","[2,3)","[46,61)",7
1,False,"[0,5)","[2,3)","[61,76)",3
1,False,"[0,5)","[2,3)","[91,)",22
1,False,"[0,5)","[2,3)",NULL,1
1,False,"[5,10)","[2,3)","[-2,-1)",2987
1,False,"[5,10)","[2,3)","[-1,0)",4303
1,False,"[5,10)","[2,3)","[0,1)",31777
1,False,"[5,10)","[2,3)","[1,2)",4752
1,False,"[5,10)","[2,3)","[2,3)",2065
1,False,"[5,10)","[2,3)","[3,4)",1825
1,False,"[5,10)","[2,3)","[4,5)",697
1,False,"[5,10)","[2,3)","[5,6)",264
1,False,"[5,10)","[2,3)","[6,7)",182
1,False,"[5,10)","[2,3)","[7,8)",108
1,False,"[5,10)","[2,3)","[8,9)",87
1,False,"[5,10)","[2,3)","[9,10)",67
1,False,"[5,10)","[2,3)","[10,11)",44
1,False,"[5,10)","[2,3)","[11,16)",64
1,False,"[5,10)","[2,3)","[16,21)",40
1,False,"[5,10)","[2,3)","[21,26)",12
1,False,"[5,10)","[2,3)","[26,31)",17
1,False,"[5,10)","[2,3)","[31,46)",20
1,False,"[5,10)","[2,3)","[46,61)",11
1,False,"[5,10)","[2,3)","[61,76)",8
1,False,"[5,10)","[2,3)","[91,)",29
1,False,"[5,10)","[2,3)",NULL,4
1,False,"[10,15)","[2,3)","[-2,-1)",4888
1,False,"[10,15)","[2,3)","[-1,0)",4773
1,False,"[10,15)","[2,3)","[0,1)",27435
1,False,"[10,15)","[2,3)","[1,2)",4874
1,False,"[10,15)","[2,3)","[2,3)",2629
1,False,"[10,15)","[2,3)","[3,4)",2104
1,False,"[10,15)","[2,3)","[4,5)",1018
1,False,"[10,15)","[2,3)","[5,6)",450
1,False,"[10,15)","[2,3)","[6,7)",273
1,False,"[10,15)","[2,3)","[7,8)",225
1,False,"[10,15)","[2,3)","[8,9)",124
1,False,"[10,15)","[2,3)","[9,10)",83
1,False,"[10,15)","[2,3)","[10,11)",71
1,False,"[10,15)","[2,3)","[11,16)",110
1,False,"[10,15)","[2,3)","[16,21)",50
1,False,"[10,15)","[2,3)","[21,26)",29
1,False,"[10,15)","[2,3)","[26,31)",12
1,False,"[10,15)","[2,3)","[31,46)",12
1,False,"[10,15)","[2,3)","[46,61)",12
1,False,"[10,15)","[2,3)","[61,76)",8
1,False,"[10,15)","[2,3)","[91,)",38
1,False,"[10,15)","[2,3)",NULL,14
1,False,"[15,20)","[2,3)","[-2,-1)",5061
1,False,"[15,20)","[2,3)","[-1,0)",3661
1,False,"[15,20)","[2,3)","[0,1)",17442
1,False,"[15,20)","[2,3)","[1,2)",3398
1,False,"[15,20)","[2,3)","[2,3)",2326
1,False,"[15,20)","[2,3)","[3,4)",2102
1,False,"[15,20)","[2,3)","[4,5)",1004
1,False,"[15,20)","[2,3)","[5,6)",494
1,False,"[15,20)","[2,3)","[6,7)",361
1,False,"[15,20)","[2,3)","[7,8)",201
1,False,"[15,20)","[2,3)","[8,9)",142
1,False,"[15,20)","[2,3)","[9,10)",71
1,False,"[15,20)","[2,3)","[10,11)",71
1,False,"[15,20)","[2,3)","[11,16)",114
1,False,"[15,20)","[2,3)","[16,21)",45
1,False,"[15,20)","[2,3)","[21,26)",18
1,False,"[15,20)","[2,3)","[26,31)",9
1,False,"[15,20)","[2,3)","[31,46)",22
1,False,"[15,20)","[2,3)","[46,61)",8
1,False,"[15,20)","[2,3)","[76,91)",1
1,False,"[15,20)","[2,3)","[91,)",26
1,False,"[15,20)","[2,3)",NULL,13
1,False,"[20,25)","[2,3)","[-2,-1)",4323
1,False,"[20,25)","[2,3)","[-1,0)",2355
1,False,"[20,25)","[2,3)","[0,1)",9768
1,False,"[20,25)","[2,3)","[1,2)",2170
1,False,"[20,25)","[2,3)","[2,3)",1566
1,False,"[20,25)","[2,3)","[3,4)",1809
1,False,"[20,25)","[2,3)","[4,5)",903
1,False,"[20,25)","[2,3)","[5,6)",428
1,False,"[20,25)","[2,3)","[6,7)",345
1,False,"[20,25)","[2,3)","[7,8)",197
1,False,"[20,25)","[2,3)","[8,9)",122
1,False,"[20,25)","[2,3)","[9,10)",62
1,False,"[20,25)","[2,3)","[10,11)",61
1,False,"[20,25)","[2,3)","[11,16)",128
1,False,"[20,25)","[2,3)","[16,21)",40
1,False,"[20,25)","[2,3)","[21,26)",18
1,False,"[20,25)","[2,3)","[26,31)",5
1,False,"[20,25)","[2,3)","[31,46)",26
1,False,"[20,25)","[2,3)","[46,61)",2
1,False,"[20,25)","[2,3)","[61,76)",4
1,False,"[20,25)","[2,3)","[91,)",24
1,False,"[20,25)","[2,3)",NULL,8
1,False,"[25,30)","[2,3)","[-2,-1)",3531
1,False,"[25,30)","[2,3)","[-1,0)",1528
1,False,"[25,30)","[2,3)","[0,1)",6039
1,False,"[25,30)","[2,3)","[1,2)",1357
1,False,"[25,30)","[2,3)","[2,3)",1043
1,False,"[25,30)","[2,3)","[3,4)",1267
1,False,"[25,30)","[2,3)","[4,5)",680
1,False,"[25,30)","[2,3)","[5,6)",389
1,False,"[25,30)","[2,3)","[6,7)",275
1,False,"[25,30)","[2,3)","[7,8)",192
1,False,"[25,30)","[2,3)","[8,9)",87
1,False,"[25,30)","[2,3)","[9,10)",62
1,False,"[25,30)","[2,3)","[10,11)",67
1,False,"[25,30)","[2,3)","[11,16)",163
1,False,"[25,30)","[2,3)","[16,21)",37
1,False,"[25,30)","[2,3)","[21,26)",17
1,False,"[25,30)","[2,3)","[31,46)",13
1,False,"[25,30)","[2,3)","[46,61)",8
1,False,"[25,30)","[2,3)","[61,76)",7
1,False,"[25,30)","[2,3)","[76,91)",2
1,False,"[25,30)","[2,3)","[91,)",16
1,False,"[25,30)","[2,3)",NULL,5
1,False,"[30,45)","[2,3)","[-2,-1)",6399
1,False,"[30,45)","[2,3)","[-1,0)",2472
1,False,"[30,45)","[2,3)","[0,1)",8149
1,False,"[30,45)","[2,3)","[1,2)",1942
1,False,"[30,45)","[2,3)","[2,3)",1842
1,False,"[30,45)","[2,3)","[3,4)",1891
1,False,"[30,45)","[2,3)","[4,5)",1224
1,False,"[30,45)","[2,3)","[5,6)",655
1,False,"[30,45)","[2,3)","[6,7)",505
1,False,"[30,45)","[2,3)","[7,8)",373
1,False,"[30,45)","[2,3)","[8,9)",237
1,False,"[30,45)","[2,3)","[9,10)",154
1,False,"[30,45)","[2,3)","[10,11)",92
1,False,"[30,45)","[2,3)","[11,16)",237
1,False,"[30,45)","[2,3)","[16,21)",47
1,False,"[30,45)","[2,3)","[21,26)",38
1,False,"[30,45)","[2,3)","[26,31)",20
1,False,"[30,45)","[2,3)","[31,46)",29
1,False,"[30,45)","[2,3)","[46,61)",38
1,False,"[30,45)","[2,3)","[61,76)",1
1,False,"[30,45)","[2,3)","[76,91)",8
1,False,"[30,45)","[2,3)","[91,)",21
1,False,"[30,45)","[2,3)",NULL,5
1,False,"[45,60)","[2,3)","[-2,-1)",2146
1,False,"[45,60)","[2,3)","[-1,0)",828
1,False,"[45,60)","[2,3)","[0,1)",2325
1,False,"[45,60)","[2,3)","[1,2)",840
1,False,"[45,60)","[2,3)","[2,3)",766
1,False,"[45,60)","[2,3)","[3,4)",540
1,False,"[45,60)","[2,3)","[4,5)",406
1,False,"[45,60)","[2,3)","[5,6)",309
1,False,"[45,60)","[2,3)","[6,7)",228
1,False,"[45,60)","[2,3)","[7,8)",125
1,False,"[45,60)","[2,3)","[8,9)",139
1,False,"[45,60)","[2,3)","[9,10)",60
1,False,"[45,60)","[2,3)","[10,11)",67
1,False,"[45,60)","[2,3)","[11,16)",118
1,False,"[45,60)","[2,3)","[16,21)",12
1,False,"[45,60)","[2,3)","[21,26)",10
1,False,"[45,60)","[2,3)","[26,31)",5
1,False,"[45,60)","[2,3)","[31,46)",16
1,False,"[45,60)","[2,3)","[46,61)",15
1,False,"[45,60)","[2,3)","[61,76)",11
1,False,"[45,60)","[2,3)","[76,91)",10
1,False,"[45,60)","[2,3)",NULL,9
1,False,"[60,75)","[2,3)","[-2,-1)",648
1,False,"[60,75)","[2,3)","[-1,0)",328
1,False,"[60,75)","[2,3)","[0,1)",646
1,False,"[60,75)","[2,3)","[1,2)",290
1,False,"[60,75)","[2,3)","[2,3)",283
1,False,"[60,75)","[2,3)","[3,4)",172
1,False,"[60,75)","[2,3)","[4,5)",93
1,False,"[60,75)","[2,3)","[5,6)",109
1,False,"[60,75)","[2,3)","[6,7)",82
1,False,"[60,75)","[2,3)","[7,8)",36
1,False,"[60,75)","[2,3)","[8,9)",32
1,False,"[60,75)","[2,3)","[9,10)",62
1,False,"[60,75)","[2,3)","[10,11)",31
1,False,"[60,75)","[2,3)","[11,16)",108
1,False,"[60,75)","[2,3)","[16,21)",37
1,False,"[60,75)","[2,3)","[31,46)",15
1,False,"[60,75)","[2,3)","[46,61)",14
1,False,"[60,75)","[2,3)","[76,91)",6
1,False,"[75,90)","[2,3)","[-2,-1)",318
1,False,"[75,90)","[2,3)","[-1,0)",110
1,False,"[75,90)","[2,3)","[0,1)",323
1,False,"[75,90)","[2,3)","[1,2)",133
1,False,"[75,90)","[2,3)","[2,3)",167
1,False,"[75,90)","[2,3)","[3,4)",82
1,False,"[75,90)","[2,3)","[4,5)",58
1,False,"[75,90)","[2,3)","[5,6)",26
1,False,"[75,90)","[2,3)","[6,7)",35
1,False,"[75,90)","[2,3)","[7,8)",45
1,False,"[75,90)","[2,3)","[8,9)",16
1,False,"[75,90)","[2,3)","[9,10)",21
1,False,"[75,90)","[2,3)","[10,11)",11
1,False,"[75,90)","[2,3)","[11,16)",14
1,False,"[75,90)","[2,3)","[16,21)",8
1,False,"[75,90)","[2,3)","[26,31)",1
1,False,"[75,90)","[2,3)","[31,46)",18
1,False,"[75,90)","[2,3)","[91,)",1
1,False,"[75,90)","[2,3)",NULL,2
1,False,"[90,120)","[2,3)","[-2,-1)",179
1,False,"[90,120)","[2,3)","[-1,0)",93
1,False,"[90,120)","[2,3)","[0,1)",151
1,False,"[90,120)","[2,3)","[1,2)",115
1,False,"[90,120)","[2,3)","[2,3)",94
1,False,"[90,120)","[2,3)","[3,4)",6
1,False,"[90,120)","[2,3)","[4,5)",11
1,False,"[90,120)","[2,3)","[5,6)",20
1,False,"[90,120)","[2,3)","[6,7)",11
1,False,"[90,120)","[2,3)","[7,8)",3
1,False,"[90,120)","[2,3)","[8,9)",11
1,False,"[90,120)","[2,3)","[9,10)",3
1,False,"[90,120)","[2,3)","[11,16)",11
1,False,"[90,120)","[2,3)","[16,21)",2
1,False,"[90,120)","[2,3)","[26,31)",1
1,False,"[90,120)","[2,3)","[31,46)",25
1,False,"[90,120)","[2,3)","[46,61)",1
1,False,"[90,120)","[2,3)",NULL,5
1,False,"[120,150)","[2,3)","[-2,-1)",22
1,False,"[120,150)","[2,3)","[-1,0)",20
1,False,"[120,150)","[2,3)","[0,1)",32
1,False,"[120,150)","[2,3)","[1,2)",21
1,False,"[120,150)","[2,3)","[2,3)",3
1,False,"[120,150)","[2,3)","[3,4)",2
1,False,"[120,150)","[2,3)","[8,9)",2
1,False,"[120,150)","[2,3)","[11,16)",12
1,False,"[150,180)","[2,3)","[-1,0)",3
1,False,"[180,240)","[2,3)","[1,2)",3
1,False,"[180,240)","[2,3)","[2,3)",2
1,False,"[-15,-10)","[3,4)","[0,1)",82
1,False,"[-10,-5)","[3,4)","[-3,-2)",1
1,False,"[-10,-5)","[3,4)","[0,1)",190
1,False,"[-10,-5)","[3,4)","[1,2)",1
1,False,"[-10,-5)","[3,4)","[2,3)",1
1,False,"[-5,0)","[3,4)","[-3,-2)",8
1,False,"[-5,0)","[3,4)","[0,1)",258
1,False,"[-5,0)","[3,4)","[1,2)",8
1,False,"[-5,0)","[3,4)","[2,3)",7
1,False,"[-5,0)","[3,4)","[21,26)",1
1,False,"[0,5)","[3,4)","[-3,-2)",25
1,False,"[0,5)","[3,4)","[-2,-1)",120
1,False,"[0,5)","[3,4)","[-1,0)",608
1,False,"[0,5)","[3,4)","[0,1)",19453
1,False,"[0,5)","[3,4)","[1,2)",1918
1,False,"[0,5)","[3,4)","[2,3)",867
1,False,"[0,5)","[3,4)","[3,4)",867
1,False,"[0,5)","[3,4)","[4,5)",353
1,False,"[0,5)","[3,4)","[5,6)",83
1,False,"[0,5)","[3,4)","[6,7)",90
1,False,"[0,5)","[3,4)","[7,8)",57
1,False,"[0,5)","[3,4)","[8,9)",21
1,False,"[0,5)","[3,4)","[9,10)",29
1,False,"[0,5)","[3,4)","[10,11)",10
1,False,"[0,5)","[3,4)","[11,16)",60
1,False,"[0,5)","[3,4)","[16,21)",12
1,False,"[0,5)","[3,4)","[21,26)",20
1,False,"[0,5)","[3,4)","[26,31)",11
1,False,"[0,5)","[3,4)","[31,46)",7
1,False,"[0,5)","[3,4)","[46,61)",5
1,False,"[0,5)","[3,4)","[61,76)",6
1,False,"[0,5)","[3,4)","[91,)",26
1,False,"[5,10)","[3,4)","[-3,-2)",1236
1,False,"[5,10)","[3,4)","[-2,-1)",1083
1,False,"[5,10)","[3,4)","[-1,0)",2670
1,False,"[5,10)","[3,4)","[0,1)",28365
1,False,"[5,10)","[3,4)","[1,2)",3300
1,False,"[5,10)","[3,4)","[2,3)",1556
1,False,"[5,10)","[3,4)","[3,4)",1678
1,False,"[5,10)","[3,4)","[4,5)",840
1,False,"[5,10)","[3,4)","[5,6)",228
1,False,"[5,10)","[3,4)","[6,7)",248
1,False,"[5,10)","[3,4)","[7,8)",146
1,False,"[5,10)","[3,4)","[8,9)",66
1,False,"[5,10)","[3,4)","[9,10)",61
1,False,"[5,10)","[3,4)","[10,11)",40
1,False,"[5,10)","[3,4)","[11,16)",132
1,False,"[5,10)","[3,4)","[16,21)",25
1,False,"[5,10)","[3,4)","[21,26)",28
1,False,"[5,10)","[3,4)","[26,31)",10
1,False,"[5,10)","[3,4)","[31,46)",18
1,False,"[5,10)","[3,4)","[46,61)",9
1,False,"[5,10)","[3,4)","[61,76)",4
1,False,"[5,10)","[3,4)","[76,91)",3
1,False,"[5,10)","[3,4)","[91,)",28
1,False,"[10,15)","[3,4)","[-3,-2)",2462
1,False,"[10,15)","[3,4)","[-2,-1)",1424
1,False,"[10,15)","[3,4)","[-1,0)",2780
1,False,"[10,15)","[3,4)","[0,1)",22516
1,False,"[10,15)","[3,4)","[1,2)",2752
1,False,"[10,15)","[3,4)","[2,3)",1614
1,False,"[10,15)","[3,4)","[3,4)",2098
1,False,"[10,15)","[3,4)","[4,5)",1124
1,False,"[10,15)","[3,4)","[5,6)",350
1,False,"[10,15)","[3,4)","[6,7)",358
1,False,"[10,15)","[3,4)","[7,8)",195
1,False,"[10,15)","[3,4)","[8,9)",108
1,False,"[10,15)","[3,4)","[9,10)",102
1,False,"[10,15)","[3,4)","[10,11)",39
1,False,"[10,15)","[3,4)","[11,16)",160
1,False,"[10,15)","[3,4)","[16,21)",34
1,False,"[10,15)","[3,4)","[21,26)",36
1,False,"[10,15)","[3,4)","[26,31)",7
1,False,"[10,15)","[3,4)","[31,46)",28
1,False,"[10,15)","[3,4)","[46,61)",3
1,False,"[10,15)","[3,4)","[61,76)",4
1,False,"[10,15)","[3,4)","[91,)",21
1,False,"[10,15)","[3,4)",NULL,4
1,False,"[15,20)","[3,4)","[-3,-2)",3128
1,False,"[15,20)","[3,4)","[-2,-1)",1488
1,False,"[15,20)","[3,4)","[-1,0)",2206
1,False,"[15,20)","[3,4)","[0,1)",14337
1,False,"[15,20)","[3,4)","[1,2)",1900
1,False,"[15,20)","[3,4)","[2,3)",1361
1,False,"[15,20)","[3,4)","[3,4)",1982
1,False,"[15,20)","[3,4)","[4,5)",1021
1,False,"[15,20)","[3,4)","[5,6)",409
1,False,"[15,20)","[3,4)","[6,7)",404
1,False,"[15,20)","[3,4)","[7,8)",246
1,False,"[15,20)","[3,4)","[8,9)",82
1,False,"[15,20)","[3,4)","[9,10)",96
1,False,"[15,20)","[3,4)","[10,11)",58
1,False,"[15,20)","[3,4)","[11,16)",141
1,False,"[15,20)","[3,4)","[16,21)",33
1,False,"[15,20)","[3,4)","[21,26)",39
1,False,"[15,20)","[3,4)","[26,31)",7
1,False,"[15,20)","[3,4)","[31,46)",25
1,False,"[15,20)","[3,4)","[46,61)",10
1,False,"[15,20)","[3,4)","[61,76)",9
1,False,"[15,20)","[3,4)","[76,91)",7
1,False,"[15,20)","[3,4)","[91,)",16
1,False,"[15,20)","[3,4)",NULL,1
1,False,"[20,25)","[3,4)","[-3,-2)",2982
1,False,"[20,25)","[3,4)","[-2,-1)",1320
1,False,"[20,25)","[3,4)","[-1,0)",1536
1,False,"[20,25)","[3,4)","[0,1)",8158
1,False,"[20,25)","[3,4)","[1,2)",1285
1,False,"[20,25)","[3,4)","[2,3)",1056
1,False,"[20,25)","[3,4)","[3,4)",1657
1,False,"[20,25)","[3,4)","[4,5)",892
1,False,"[20,25)","[3,4)","[5,6)",363
1,False,"[20,25)","[3,4)","[6,7)",414
1,False,"[20,25)","[3,4)","[7,8)",275
1,False,"[20,25)","[3,4)","[8,9)",112
1,False,"[20,25)","[3,4)","[9,10)",114
1,False,"[20,25)","[3,4)","[10,11)",63
1,False,"[20,25)","[3,4)","[11,16)",161
1,False,"[20,25)","[3,4)","[16,21)",37
1,False,"[20,25)","[3,4)","[21,26)",25
1,False,"[20,25)","[3,4)","[26,31)",1
1,False,"[20,25)","[3,4)","[31,46)",10
1,False,"[20,25)","[3,4)","[46,61)",4
1,False,"[20,25)","[3,4)","[61,76)",9
1,False,"[20,25)","[3,4)","[76,91)",2
1,False,"[20,25)","[3,4)","[91,)",1
1,False,"[20,25)","[3,4)",NULL,11
1,False,"[25,30)","[3,4)","[-3,-2)",2527
1,False,"[25,30)","[3,4)","[-2,-1)",1005
1,False,"[25,30)","[3,4)","[-1,0)",1096
1,False,"[25,30)","[3,4)","[0,1)",5033
1,False,"[25,30)","[3,4)","[1,2)",923
1,False,"[25,30)","[3,4)","[2,3)",734
1,False,"[25,30)","[3,4)","[3,4)",1175
1,False,"[25,30)","[3,4)","[4,5)",748
1,False,"[25,30)","[3,4)","[5,6)",335
1,False,"[25,30)","[3,4)","[6,7)",345
1,False,"[25,30)","[3,4)","[7,8)",253
1,False,"[25,30)","[3,4)","[8,9)",113
1,False,"[25,30)","[3,4)","[9,10)",105
1,False,"[25,30)","[3,4)","[10,11)",70
1,False,"[25,30)","[3,4)","[11,16)",156
1,False,"[25,30)","[3,4)","[16,21)",52
1,False,"[25,30)","[3,4)","[21,26)",17
1,False,"[25,30)","[3,4)","[26,31)",3
1,False,"[25,30)","[3,4)","[31,46)",9
1,False,"[25,30)","[3,4)","[46,61)",5
1,False,"[25,30)","[3,4)","[61,76)",2
1,False,"[25,30)","[3,4)","[76,91)",2
1,False,"[25,30)","[3,4)","[91,)",1
1,False,"[25,30)","[3,4)",NULL,11
1,False,"[30,45)","[3,4)","[-3,-2)",5270
1,False,"[30,45)","[3,4)","[-2,-1)",1966
1,False,"[30,45)","[3,4)","[-1,0)",1461
1,False,"[30,45)","[3,4)","[0,1)",6891
1,False,"[30,45)","[3,4)","[1,2)",1575
1,False,"[30,45)","[3,4)","[2,3)",1213
1,False,"[30,45)","[3,4)","[3,4)",1737
1,False,"[30,45)","[3,4)","[4,5)",1310
1,False,"[30,45)","[3,4)","[5,6)",513
1,False,"[30,45)","[3,4)","[6,7)",568
1,False,"[30,45)","[3,4)","[7,8)",546
1,False,"[30,45)","[3,4)","[8,9)",260
1,False,"[30,45)","[3,4)","[9,10)",218
1,False,"[30,45)","[3,4)","[10,11)",174
1,False,"[30,45)","[3,4)","[11,16)",327
1,False,"[30,45)","[3,4)","[16,21)",65
1,False,"[30,45)","[3,4)","[21,26)",41
1,False,"[30,45)","[3,4)","[26,31)",11
1,False,"[30,45)","[3,4)","[31,46)",51
1,False,"[30,45)","[3,4)","[46,61)",12
1,False,"[30,45)","[3,4)","[76,91)",3
1,False,"[30,45)","[3,4)","[91,)",9
1,False,"[30,45)","[3,4)",NULL,31
1,False,"[45,60)","[3,4)","[-3,-2)",2088
1,False,"[45,60)","[3,4)","[-2,-1)",791
1,False,"[45,60)","[3,4)","[-1,0)",555
1,False,"[45,60)","[3,4)","[0,1)",1681
1,False,"[45,60)","[3,4)","[1,2)",431
